Date_Time (LST/LDT), Event, Speed (knots)
3/28/18 6:18, ebb,-0.6
3/28/18 10:30, slack,-
3/28/18 12:54, flood,0.6
3/28/18 15:06, slack,-
3/28/18 18:36, ebb,-0.7
3/28/18 22:36, slack,-
3/29/18 1:18, flood,0.8
3/29/18 3:48, slack,-
3/29/18 7:06, ebb,-0.7
3/29/18 11:18, slack,-
3/29/18 13:42, flood,0.6
3/29/18 15:54, slack,-
3/29/18 19:18, ebb,-0.7
3/29/18 23:18, slack,-
3/30/18 2:00, flood,0.8
3/30/18 4:30, slack,-
3/30/18 7:48, ebb,-0.7
3/30/18 12:00, slack,-
3/30/18 14:24, flood,0.7
3/30/18 16:42, slack,-
3/30/18 20:00, ebb,-0.7
3/31/18 0:00, slack,-
3/31/18 2:42, flood,0.9
3/31/18 5:12, slack,-
3/31/18 8:36, ebb,-0.8
3/31/18 12:42, slack,-
3/31/18 15:12, flood,0.7
3/31/18 17:30, slack,-
3/31/18 20:48, ebb,-0.7
4/1/18 0:36, slack,-
4/1/18 3:24, flood,0.8
4/1/18 5:48, slack,-
4/1/18 9:18, ebb,-0.8
4/1/18 13:24, slack,-
4/1/18 15:54, flood,0.7
4/1/18 18:18, slack,-
4/1/18 21:42, ebb,-0.7
4/2/18 1:18, slack,-
4/2/18 4:06, flood,0.8
4/2/18 6:24, slack,-
4/2/18 10:00, ebb,-0.8
4/2/18 14:00, slack,-
4/2/18 16:36, flood,0.7
4/2/18 19:06, slack,-
4/2/18 22:30, ebb,-0.6
4/3/18 2:06, slack,-
4/3/18 4:36, flood,0.7
4/3/18 6:54, slack,-
4/3/18 10:36, ebb,-0.8
4/3/18 14:36, slack,-
4/3/18 17:18, flood,0.7
4/3/18 19:54, slack,-
4/3/18 23:24, ebb,-0.6
4/4/18 2:48, slack,-
4/4/18 5:12, flood,0.5
4/4/18 7:24, slack,-
4/4/18 11:06, ebb,-0.8
4/4/18 15:06, slack,-
4/4/18 17:54, flood,0.7
4/4/18 20:48, slack,-
4/5/18 0:12, ebb,-0.5
4/5/18 3:36, slack,-
4/5/18 5:36, flood,0.4
4/5/18 7:48, slack,-
4/5/18 11:36, ebb,-0.7
4/5/18 15:42, slack,-
4/5/18 18:36, flood,0.6
4/5/18 21:36, slack,-
4/6/18 1:06, ebb,-0.4
4/6/18 4:24, slack,-
4/6/18 6:12, flood,0.2
4/6/18 8:18, slack,-
4/6/18 11:06, ebb,-0.6
4/6/18 16:18, slack,-
4/6/18 19:18, flood,0.5
4/6/18 22:18, slack,-
4/7/18 2:00, ebb,-0.4
4/7/18 5:24, slack,-
4/7/18 6:54, flood,0.1
4/7/18 8:48, slack,-
4/7/18 11:42, ebb,-0.5
4/7/18 16:54, slack,-
4/7/18 20:00, flood,0.4
4/7/18 23:06, slack,-
4/8/18 2:48, ebb,-0.4
4/8/18 6:30, slack,-
4/8/18 9:42, slack,-
4/8/18 12:30, ebb,-0.4
4/8/18 14:24, ebb,-0.5
4/8/18 17:42, slack,-
4/8/18 20:48, flood,0.3
4/8/18 23:48, slack,-
4/9/18 3:36, ebb,-0.4
4/9/18 7:36, slack,-
4/9/18 11:00, slack,-
4/9/18 15:18, ebb,-0.4
4/9/18 18:36, slack,-
4/9/18 22:00, flood,0.3
4/10/18 0:42, slack,-
4/10/18 4:24, ebb,-0.5
4/10/18 8:30, slack,-
4/10/18 10:48, flood,0.2
4/10/18 12:24, slack,-
4/10/18 16:12, ebb,-0.5
4/10/18 19:42, slack,-
4/10/18 23:12, flood,0.3
4/11/18 1:36, slack,-
4/11/18 5:12, ebb,-0.5
4/11/18 9:18, slack,-
4/11/18 11:48, flood,0.3
4/11/18 13:30, slack,-
4/11/18 17:06, ebb,-0.5
4/11/18 20:42, slack,-
4/12/18 0:06, flood,0.4
4/12/18 2:24, slack,-
4/12/18 6:06, ebb,-0.5
4/12/18 10:06, slack,-
4/12/18 12:36, flood,0.4
4/12/18 14:30, slack,-
4/12/18 18:00, ebb,-0.6
4/12/18 21:42, slack,-
4/13/18 0:54, flood,0.5
4/13/18 3:18, slack,-
4/13/18 6:54, ebb,-0.6
4/13/18 10:54, slack,-
4/13/18 13:24, flood,0.5
4/13/18 15:24, slack,-
4/13/18 18:54, ebb,-0.7
4/13/18 22:42, slack,-
4/14/18 1:42, flood,0.6
4/14/18 4:06, slack,-
4/14/18 7:42, ebb,-0.6
4/14/18 11:36, slack,-
4/14/18 14:12, flood,0.6
4/14/18 16:18, slack,-
4/14/18 19:42, ebb,-0.7
4/14/18 23:36, slack,-
4/15/18 2:24, flood,0.7
4/15/18 4:48, slack,-
4/15/18 8:30, ebb,-0.7
4/15/18 12:18, slack,-
4/15/18 14:54, flood,0.7
4/15/18 17:18, slack,-
4/15/18 20:42, ebb,-0.7
4/16/18 0:30, slack,-
4/16/18 3:06, flood,0.7
4/16/18 5:30, slack,-
4/16/18 9:18, ebb,-0.7
4/16/18 13:06, slack,-
4/16/18 15:42, flood,0.8
4/16/18 18:12, slack,-
4/16/18 21:42, ebb,-0.7
4/17/18 1:18, slack,-
4/17/18 3:48, flood,0.6
4/17/18 6:06, slack,-
4/17/18 10:06, ebb,-0.8
4/17/18 13:48, slack,-
4/17/18 16:30, flood,0.9
4/17/18 19:12, slack,-
4/17/18 22:42, ebb,-0.6
4/18/18 2:12, slack,-
4/18/18 4:30, flood,0.6
4/18/18 6:42, slack,-
4/18/18 10:48, ebb,-0.8
4/18/18 14:36, slack,-
4/18/18 17:18, flood,0.9
4/18/18 20:06, slack,-
4/18/18 23:36, ebb,-0.6
4/19/18 3:06, slack,-
4/19/18 5:12, flood,0.5
4/19/18 7:18, slack,-
4/19/18 11:30, ebb,-0.8
4/19/18 15:24, slack,-
4/19/18 18:06, flood,0.9
4/19/18 21:06, slack,-
4/20/18 0:36, ebb,-0.5
